date,country,Relative Demand
2021-04-01,DEU,0.589157093156983
2021-05-01,DEU,0.5861040970041289
2021-06-01,DEU,0.5855962262415121
2021-07-01,DEU,0.5864098886106366
2021-08-01,DEU,0.5834206036679395
2021-09-01,DEU,0.5831210176896159
2021-10-01,DEU,0.5810291743919755
2021-11-01,DEU,0.5809507207814179
2021-12-01,DEU,0.5809507207814179
2022-01-01,DEU,0.5801518056144457
2022-02-01,DEU,0.5789837277876198
2022-03-01,DEU,0.5798337097020604
2022-04-01,DEU,0.5834123018551746
2022-05-01,DEU,0.5830453093185579
2022-06-01,DEU,0.5819893775196363
2022-07-01,DEU,0.5795031914720131
2017-12-01,GBR,0.609866982609908
2018-01-01,GBR,0.6113744486986368
2018-02-01,GBR,0.6106530175948655
2018-03-01,GBR,0.6112370820519762
2018-04-01,GBR,0.613166798889584
2018-05-01,GBR,0.6148843632267802
2018-06-01,GBR,0.6163364164558794
2018-07-01,GBR,0.6180511965467693
2018-08-01,GBR,0.6188765954709377
2018-09-01,GBR,0.6194809350790899
2018-10-01,GBR,0.6204303522592045
2018-11-01,GBR,0.6206437463869308
2018-12-01,GBR,0.6226366497219075
2019-01-01,GBR,0.6237098295006916
2019-02-01,GBR,0.6227334596010307
2019-03-01,GBR,0.6234430598452794
2019-04-01,GBR,0.623681554516524
2019-05-01,GBR,0.6231780737550185
2019-06-01,GBR,0.6228944221092627
2019-07-01,GBR,0.6220402798184773
2019-08-01,GBR,0.6232181242592467
2019-09-01,GBR,0.6230310541360172
2019-10-01,GBR,0.6230862551464598
2019-11-01,GBR,0.6220436653865594
2019-12-01,GBR,0.6233916882449995
2020-01-01,GBR,0.6215884545488295
2020-02-01,GBR,0.62110008827943
2020-03-01,GBR,0.62121805566668
2020-04-01,GBR,0.6216445679182537
2020-05-01,GBR,0.6212661339568643
2020-06-01,GBR,0.6197283239900054
2020-07-01,GBR,0.6177703967297677
2020-08-01,GBR,0.6193047564663637
2020-09-01,GBR,0.6200461545911902
2020-10-01,GBR,0.6215918286263725
2020-11-01,GBR,0.6225512913384228
2020-12-01,GBR,0.6226718595282342
2021-01-01,GBR,0.6216481265032068
2021-02-01,GBR,0.6196059654987464
2021-03-01,GBR,0.618688683633738
2021-04-01,GBR,0.6150317165197932
2021-05-01,GBR,0.6130400327962635
2021-06-01,GBR,0.610262699392017
2021-07-01,GBR,0.6067810751477013
2021-08-01,GBR,0.6075798000175504
2021-09-01,GBR,0.6072140804219974
2021-10-01,GBR,0.6086002596257423
2021-11-01,GBR,0.6086002596257423
2021-12-01,GBR,0.6086229681178024
2022-01-01,GBR,0.6065786797917815
2022-02-01,GBR,0.6063643142754284
2022-03-01,GBR,0.6023523644111889
2022-04-01,GBR,0.600605447263016
2022-05-01,GBR,0.5968270700715399
2022-06-01,GBR,0.5956722031658563
2022-07-01,GBR,0.5944167204215528
2017-12-01,CAN,0.600104352624649
2018-01-01,CAN,0.6052684682178971
2018-02-01,CAN,0.6029247674590179
2018-03-01,CAN,0.6046033852303775
2018-04-01,CAN,0.6023220275982328
2018-05-01,CAN,0.6032101713864396
2018-06-01,CAN,0.6024253407249256
2018-07-01,CAN,0.5989119426541214
2018-08-01,CAN,0.5957105944565525
2018-09-01,CAN,0.5934761822875356
2018-10-01,CAN,0.592258815192404
2018-11-01,CAN,0.5870274069912883
2018-12-01,CAN,0.584892472900118
2019-01-01,CAN,0.5796761099807503
2019-02-01,CAN,0.5767963004443409
2019-03-01,CAN,0.5800924085049095
2019-04-01,CAN,0.5850305341465825
2019-05-01,CAN,0.5856992740879888
2019-06-01,CAN,0.584691558504657
2019-07-01,CAN,0.5887384891583024
2019-08-01,CAN,0.5965029866546084
2019-09-01,CAN,0.6049140622305526
2019-10-01,CAN,0.6077936027262634
2019-11-01,CAN,0.6118259011335699
2019-12-01,CAN,0.6067570324844018
2020-01-01,CAN,0.6079707331710363
2020-02-01,CAN,0.6090045997873913
2020-03-01,CAN,0.6064040718301823
2020-04-01,CAN,0.6029083059509122
2020-05-01,CAN,0.5997911438814678
2020-06-01,CAN,0.6027641738308929
2020-07-01,CAN,0.5999172194207186
2020-08-01,CAN,0.5984776841116317
2020-09-01,CAN,0.6019746727114166
2020-10-01,CAN,0.6048386057496243
2020-11-01,CAN,0.6060332893485096
2020-12-01,CAN,0.6028640707932911
2021-01-01,CAN,0.6129938352166397
2021-02-01,CAN,0.6085594144504738
2021-03-01,CAN,0.6032148238229564
2021-04-01,CAN,0.5963310112011209
2021-05-01,CAN,0.5905917370716486
2021-06-01,CAN,0.5865207719145138
2021-07-01,CAN,0.5791688052013235
2021-08-01,CAN,0.5779369824239549
2021-09-01,CAN,0.5775981285772971
2021-10-01,CAN,0.5761400343454058
2021-11-01,CAN,0.5756162312616588
2021-12-01,CAN,0.5766138987649966
2022-01-01,CAN,0.5748268583079948
2022-02-01,CAN,0.5715016869827296
2022-03-01,CAN,0.5699054236637832
2022-04-01,CAN,0.5707779473038471
2022-05-01,CAN,0.5691312677415616
2022-06-01,CAN,0.5703707604541262
2022-07-01,CAN,0.5698977056677299
2017-12-01,AUT,0.5574437068191106
2018-01-01,AUT,0.5611209506294291
2018-02-01,AUT,0.5631219653181875
2018-03-01,AUT,0.5637438556997918
2018-04-01,AUT,0.5672335039237779
2018-05-01,AUT,0.5671851470391744
2018-06-01,AUT,0.5680329350111645
2018-07-01,AUT,0.5689797148136168
2018-08-01,AUT,0.5701363648638655
2018-09-01,AUT,0.5702580533963237
2018-10-01,AUT,0.5711352456937602
2018-11-01,AUT,0.5688432931361481
2018-12-01,AUT,0.5705246613866525
2019-01-01,AUT,0.5757179132981719
2019-02-01,AUT,0.5727585255786181
2019-03-01,AUT,0.574987953516025
2019-04-01,AUT,0.5752164278815167
2019-05-01,AUT,0.5735989419734762
2019-06-01,AUT,0.5742766948100213
2019-07-01,AUT,0.5762846043559607
2019-08-01,AUT,0.5762250142199694
2019-09-01,AUT,0.579669904641919
2019-10-01,AUT,0.5804608033654527
2019-11-01,AUT,0.5835998551549172
2019-12-01,AUT,0.5799858553308611
2020-01-01,AUT,0.5786256833368907
2020-02-01,AUT,0.5837927203047191
2020-03-01,AUT,0.586322787954152
2020-04-01,AUT,0.589184177436357
2020-05-01,AUT,0.5923258549840502
2020-06-01,AUT,0.5928591037339029
2020-07-01,AUT,0.5951795173935618
2020-08-01,AUT,0.5953770191467473
2020-09-01,AUT,0.5949462086212773
2020-10-01,AUT,0.5934715364670969
2020-11-01,AUT,0.590555080966836
2020-12-01,AUT,0.5876947050795746
2021-01-01,AUT,0.595520992737992
2021-02-01,AUT,0.5922625068038958
2021-03-01,AUT,0.5900251726578061
2021-04-01,AUT,0.583800684335354
2021-05-01,AUT,0.5819064777654105
2021-06-01,AUT,0.5783926072117446
2021-07-01,AUT,0.5754785947958267
2021-08-01,AUT,0.571658939571101
2021-09-01,AUT,0.5698017870061484
2021-10-01,AUT,0.5672044929505256
2021-11-01,AUT,0.5618703746979882
2021-12-01,AUT,0.5605127621611659
2022-01-01,AUT,0.5593979628434392
2022-02-01,AUT,0.5549675402039509
2022-03-01,AUT,0.5526194988113514
2022-04-01,AUT,0.5547736988489013
2022-05-01,AUT,0.5479468011755159
2022-06-01,AUT,0.5457254319316973
2022-07-01,AUT,0.5425347034829255
2017-12-01,AUS,0.5771872729296654
2018-01-01,AUS,0.5832843585214704
2018-02-01,AUS,0.5851365848978959
2018-03-01,AUS,0.5872596657151202
2018-04-01,AUS,0.5881247242530512
2018-05-01,AUS,0.5898976212029235
2018-06-01,AUS,0.5912963432446195
2018-07-01,AUS,0.5893937373873629
2018-08-01,AUS,0.5899978735955447
2018-09-01,AUS,0.5922992977786061
2018-10-01,AUS,0.5941758795500403
2018-11-01,AUS,0.594774678449576
2018-12-01,AUS,0.5969186583177516
2019-01-01,AUS,0.6006331977488539
2019-02-01,AUS,0.604044687090143
2019-03-01,AUS,0.6054477255690768
2019-04-01,AUS,0.6017118658273084
2019-05-01,AUS,0.6037506406188139
2019-06-01,AUS,0.6088655665813596
2019-07-01,AUS,0.6087777063496482
2019-08-01,AUS,0.6095435188183812
2019-09-01,AUS,0.6094906306797302
2019-10-01,AUS,0.6085366719702066
2019-11-01,AUS,0.6196205721163558
2019-12-01,AUS,0.6197134942356047
2020-01-01,AUS,0.6177900044378359
2020-02-01,AUS,0.6184482597995897
2020-03-01,AUS,0.6164242776676536
2020-04-01,AUS,0.6111213826981036
2020-05-01,AUS,0.6070150469959363
2020-06-01,AUS,0.6043833425366606
2020-07-01,AUS,0.6067748474775636
2020-08-01,AUS,0.6046805048434967
2020-09-01,AUS,0.6060484750717264
2020-10-01,AUS,0.6046665379258566
2020-11-01,AUS,0.6054923671892944
2020-12-01,AUS,0.6025816547627745
2021-01-01,AUS,0.6282925865709111
2021-02-01,AUS,0.6117473409740717
2021-03-01,AUS,0.5949527069246057
2021-04-01,AUS,0.5827990124580377
2021-05-01,AUS,0.5750888166642936
2021-06-01,AUS,0.5663623937090919
2021-07-01,AUS,0.5578651688671101
2021-08-01,AUS,0.5541245418158386
2021-09-01,AUS,0.5520692628640076
2021-10-01,AUS,0.5491060711518716
2021-11-01,AUS,0.5408964427508305
2021-12-01,AUS,0.5441810183569068
2022-01-01,AUS,0.540362366167329
2022-02-01,AUS,0.5349091745416104
2022-03-01,AUS,0.530274586755828
2022-04-01,AUS,0.5272861866643086
2022-05-01,AUS,0.5226034859013075
2022-06-01,AUS,0.5256583263087609
2022-07-01,AUS,0.5202818315483922
2017-12-01,BRA,0.9469910482053286
2018-01-01,BRA,0.9516402817124295
2018-02-01,BRA,0.9511896343803689
2018-03-01,BRA,0.9521054326652093
2018-04-01,BRA,0.9524842827183247
2018-05-01,BRA,0.9508568608355037
2018-06-01,BRA,0.948555027133926
2018-07-01,BRA,0.949630913122587
2018-08-01,BRA,0.9534099048049672
2018-09-01,BRA,0.9630214165911061
2018-10-01,BRA,0.9625569007400411
2018-11-01,BRA,0.9686869772783483
2018-12-01,BRA,0.9619720414528309
2019-01-01,BRA,0.973908820535624
2019-02-01,BRA,0.9812887460268648
2019-03-01,BRA,0.9899197633326917
2019-04-01,BRA,0.9940479115928175
2019-05-01,BRA,1
2019-06-01,BRA,0.9917919799518655
2019-07-01,BRA,0.9868374331799792
2019-08-01,BRA,0.9921030150943276
2019-09-01,BRA,0.992730503207033
2019-10-01,BRA,0.9916962671453072
2019-11-01,BRA,0.9944193478128696
2019-12-01,BRA,0.9969618030853237
2020-01-01,BRA,0.9940182476789388
2020-02-01,BRA,0.9961709459909024
2020-03-01,BRA,0.9961533014649158
2020-04-01,BRA,0.9938251435974406
2020-05-01,BRA,0.9834009855323713
2020-06-01,BRA,0.9765230297266045
2020-07-01,BRA,0.969467983207183
2020-08-01,BRA,0.9673092362042799
2020-09-01,BRA,0.9635362201123434
2020-10-01,BRA,0.9588204327767084
2020-11-01,BRA,0.9484782991907303
2020-12-01,BRA,0.9426554870232792
2021-01-01,BRA,0.9528349906992557
2021-02-01,BRA,0.9330327127545894
2021-03-01,BRA,0.918742066200669
2021-04-01,BRA,0.9000698197955667
2021-05-01,BRA,0.9040424983711236
2021-06-01,BRA,0.8974570996901181
2021-07-01,BRA,0.905161093017579
2021-08-01,BRA,0.8919208252386716
2021-09-01,BRA,0.8916316436238476
2021-10-01,BRA,0.9026581080903154
2021-11-01,BRA,0.8899721991563092
2021-12-01,BRA,0.8814999895451586
2022-01-01,BRA,0.8736922621468088
2022-02-01,BRA,0.8808759540800095
2022-03-01,BRA,0.8738888555311917
2022-04-01,BRA,0.8635782575644962
2022-05-01,BRA,0.8596860714512037
2022-06-01,BRA,0.8515206301884917
2022-07-01,BRA,0.8320448573220725
2017-12-01,FRA,0.5380118002826072
2018-01-01,FRA,0.5288644818245649
2018-02-01,FRA,0.51760830291431
2018-03-01,FRA,0.5113743314075139
2018-04-01,FRA,0.5048879339766342
2018-05-01,FRA,0.4988443356881669
2018-06-01,FRA,0.4933886333875086
2018-07-01,FRA,0.488469928681482
2018-08-01,FRA,0.48674560943907574
2018-09-01,FRA,0.485719989890873
2018-10-01,FRA,0.48466618776436265
2018-11-01,FRA,0.4796538744598377
2018-12-01,FRA,0.4744892111398458
2019-01-01,FRA,0.4802424648214696
2019-02-01,FRA,0.49689066501839235
2019-03-01,FRA,0.5115081139245403
2019-04-01,FRA,0.5222821990699602
2019-05-01,FRA,0.5341427187665344
2019-06-01,FRA,0.5406556958675661
2019-07-01,FRA,0.544031031959772
2019-08-01,FRA,0.5441075828159454
2019-09-01,FRA,0.5476919640890329
2019-10-01,FRA,0.5484800397776157
2019-11-01,FRA,0.5476978181045022
2019-12-01,FRA,0.5498770138111181
2020-01-01,FRA,0.5488583218266353
2020-02-01,FRA,0.5493151977912909
2020-03-01,FRA,0.5518096960727091
2020-04-01,FRA,0.5533233214024808
2020-05-01,FRA,0.5536694255873377
2020-06-01,FRA,0.5565146791599223
2020-07-01,FRA,0.552277702774168
2020-08-01,FRA,0.5570537606040262
2020-09-01,FRA,0.5581509667398467
2020-10-01,FRA,0.5605153202858703
2020-11-01,FRA,0.5602034916945613
2020-12-01,FRA,0.5551907650117768
2021-01-01,FRA,0.562739211235573
2021-02-01,FRA,0.5542210583025875
2021-03-01,FRA,0.5518171689069419
2021-04-01,FRA,0.546175161872241
2021-05-01,FRA,0.5405032357978398
2021-06-01,FRA,0.5404757217943388
2021-07-01,FRA,0.5392085989717265
2021-08-01,FRA,0.5403349340207995
2021-09-01,FRA,0.5405464633249363
2021-10-01,FRA,0.5402625693464697
2021-11-01,FRA,0.5393115511187236
2021-12-01,FRA,0.5384394025772228
2022-01-01,FRA,0.5359776673500157
2022-02-01,FRA,0.5343127679752595
2022-03-01,FRA,0.5362970792474541
2022-04-01,FRA,0.533532898237253
2022-05-01,FRA,0.530065910403375
2022-06-01,FRA,0.5248058890248155
2022-07-01,FRA,0.5272678583110887
2017-12-01,IND,0.6441314304418604
2018-01-01,IND,0.6465788731444214
2018-02-01,IND,0.6528773815283154
2018-03-01,IND,0.6535468481650858
2018-04-01,IND,0.6541766090495057
2018-05-01,IND,0.6513928871618762
2018-06-01,IND,0.6519530455912168
2018-07-01,IND,0.6529660693068656
2018-08-01,IND,0.6546449965204956
2018-09-01,IND,0.6580173220430703
2018-10-01,IND,0.6603359904770528
2018-11-01,IND,0.6652186398805959
2018-12-01,IND,0.6694979445274497
2019-01-01,IND,0.6700881445488968
2019-02-01,IND,0.6742870737739577
2019-03-01,IND,0.6782025066051579
2019-04-01,IND,0.6765481559736921
2019-05-01,IND,0.6782643065249183
2019-06-01,IND,0.6803789033451204
2019-07-01,IND,0.6765840020922566
2019-08-01,IND,0.6755652403036051
2019-09-01,IND,0.6762844623844012
2019-10-01,IND,0.6765422432700996
2019-11-01,IND,0.6769691901968447
2019-12-01,IND,0.6746177355042228
2020-01-01,IND,0.6684579912426233
2020-02-01,IND,0.667237095853842
2020-03-01,IND,0.6656025763575334
2020-04-01,IND,0.6674223605449339
2020-05-01,IND,0.6616886593708524
2020-06-01,IND,0.6637825420159468
2020-07-01,IND,0.6713564629751435
2020-08-01,IND,0.670811332637923
2020-09-01,IND,0.6679328604311774
2020-10-01,IND,0.6718054465009492
2020-11-01,IND,0.6785493781580538
2020-12-01,IND,0.6787383196310475
2021-01-01,IND,0.6858263471104346
2021-02-01,IND,0.6814715473488383
2021-03-01,IND,0.6753924816671667
2021-04-01,IND,0.6717660733504791
2021-05-01,IND,0.675279230800973
2021-06-01,IND,0.6742815606931618
2021-07-01,IND,0.6722918989847386
2021-08-01,IND,0.6701641272211307
2021-09-01,IND,0.6691952116295127
2021-10-01,IND,0.6669400342447606
2021-11-01,IND,0.6691107871618873
2021-12-01,IND,0.6681282390187417
2022-01-01,IND,0.6677934411681345
2022-02-01,IND,0.6637727843875684
2022-03-01,IND,0.6562977420203369
2022-04-01,IND,0.6524712803610364
2022-05-01,IND,0.6490151830565886
2022-06-01,IND,0.647609114563536
2022-07-01,IND,0.6527710714794663
2017-12-01,ITA,0.5195897941738289
2018-01-01,ITA,0.525711684560489
2018-02-01,ITA,0.5317213982689191
2018-03-01,ITA,0.5352020395188063
2018-04-01,ITA,0.5415773922559949
2018-05-01,ITA,0.5447914630010985
2018-06-01,ITA,0.545144584849338
2018-07-01,ITA,0.5442458726749055
2018-08-01,ITA,0.5456882286558769
2018-09-01,ITA,0.5467063850562597
2018-10-01,ITA,0.5464261536253575
2018-11-01,ITA,0.5437999682228172
2018-12-01,ITA,0.54395956810173
2019-01-01,ITA,0.5364066633105568
2019-02-01,ITA,0.5264854877172022
2019-03-01,ITA,0.52663866876444
2019-04-01,ITA,0.528080533282521
2019-05-01,ITA,0.5178996862231999
2019-06-01,ITA,0.5184519734651852
2019-07-01,ITA,0.5053812727496344
2019-08-01,ITA,0.501898886426968
2019-09-01,ITA,0.4995814385202496
2019-10-01,ITA,0.48756281651401223
2019-11-01,ITA,0.48678320681760684
2019-12-01,ITA,0.4912234507384859
2020-01-01,ITA,0.4865107306149982
2020-02-01,ITA,0.48997870894298906
2020-03-01,ITA,0.4933257708653698
2020-04-01,ITA,0.49099021758903294
2020-05-01,ITA,0.4950179508006713
2020-06-01,ITA,0.49769315831925115
2020-07-01,ITA,0.48619013367308533
2020-08-01,ITA,0.4715900806775509
2020-09-01,ITA,0.454287899848895
2020-10-01,ITA,0.43222015012685283
2020-11-01,ITA,0.4468447870555303
2020-12-01,ITA,0.4602248197797866
2021-01-01,ITA,0.4602248197797866
2021-02-01,ITA,0.45768978963051465
2021-03-01,ITA,0.45442047529124063
2021-04-01,ITA,0.44230759485343357
2021-05-01,ITA,0.45093164921787854
2021-06-01,ITA,0.4562103986627635
2021-07-01,ITA,0.4548558678813682
2021-08-01,ITA,0.4592902549686666
2021-09-01,ITA,0.4555633575489566
2021-10-01,ITA,0.44613955085410495
2021-11-01,ITA,0.4519069889110037
2021-12-01,ITA,0.4329413352237518
2022-01-01,ITA,0.43924223080094876
2022-02-01,ITA,0.4371079387794475
2022-03-01,ITA,0.4251627480950283
2022-04-01,ITA,0.43692698907683974
2022-05-01,ITA,0.4448966990659945
2022-06-01,ITA,0.4468668183798657
2022-07-01,ITA,0.4398476474862673
2017-12-01,NLD,0.5165408199944334
2018-01-01,NLD,0.5136118409842855
2018-02-01,NLD,0.5181880760526528
2018-03-01,NLD,0.5168229279117291
2018-04-01,NLD,0.5125446083323193
2018-05-01,NLD,0.513011541421665
2018-06-01,NLD,0.5266930569903707
2018-07-01,NLD,0.5294111289424092
2018-08-01,NLD,0.5343501492761992
2018-09-01,NLD,0.5410463524295671
2018-10-01,NLD,0.5492879168689475
2018-11-01,NLD,0.5528609766239243
2018-12-01,NLD,0.5579815082703079
2019-01-01,NLD,0.5598566946138122
2019-02-01,NLD,0.5657272053733983
2019-03-01,NLD,0.5661493403104135
2019-04-01,NLD,0.5678206229088475
2019-05-01,NLD,0.5662085504961036
2019-06-01,NLD,0.5640336430259383
2019-07-01,NLD,0.5674462846438888
2019-08-01,NLD,0.5666956726695321
2019-09-01,NLD,0.5665095062000556
2019-10-01,NLD,0.5687827957778498
2019-11-01,NLD,0.5691993914201264
2019-12-01,NLD,0.5684523971891345
2020-01-01,NLD,0.5708169002324259
2020-02-01,NLD,0.5709940658710527
2020-03-01,NLD,0.5771527599955653
2020-04-01,NLD,0.5769714702286358
2020-05-01,NLD,0.5754411304169708
2020-06-01,NLD,0.5730466650631372
2020-07-01,NLD,0.5711887719289869
2020-08-01,NLD,0.5728177451809009
2020-09-01,NLD,0.5825675279866019
2020-10-01,NLD,0.5829321254726476
2020-11-01,NLD,0.58117079288997
2020-12-01,NLD,0.5794950344920318
2021-01-01,NLD,0.5874574827932093
2021-02-01,NLD,0.582764516778092
2021-03-01,NLD,0.5773019117809509
2021-04-01,NLD,0.5735219697489955
2021-05-01,NLD,0.5704047565352921
2021-06-01,NLD,0.5660060405304163
2021-07-01,NLD,0.5653342735514766
2021-08-01,NLD,0.5640400878092854
2021-09-01,NLD,0.5605103863321071
2021-10-01,NLD,0.5552992639389209
2021-11-01,NLD,0.5538931990170508
2021-12-01,NLD,0.5494207991803216
2022-01-01,NLD,0.5488324997344947
2022-02-01,NLD,0.548678434469897
2022-03-01,NLD,0.54687328306379
2022-04-01,NLD,0.5463648376739317
2022-05-01,NLD,0.5398239242092162
2022-06-01,NLD,0.5419450154225284
2022-07-01,NLD,0.5375562925598907
2017-12-01,POL,0.5616915581888202
2018-01-01,POL,0.566889917747907
2018-02-01,POL,0.5671556449406058
2018-03-01,POL,0.5748969256830587
2018-04-01,POL,0.5678484577887996
2018-05-01,POL,0.5728194304877744
2018-06-01,POL,0.569418767896285
2018-07-01,POL,0.5711707113837026
2018-08-01,POL,0.570125182942793
2018-09-01,POL,0.5780659305823331
2018-10-01,POL,0.5819182015649244
2018-11-01,POL,0.5867895151124927
2018-12-01,POL,0.5912329988958037
2019-01-01,POL,0.5908593995625164
2019-02-01,POL,0.5908306662438834
2019-03-01,POL,0.592531871265285
2019-04-01,POL,0.5963719037338642
2019-05-01,POL,0.5960876024329957
2019-06-01,POL,0.5958280372826149
2019-07-01,POL,0.5984623799795764
2019-08-01,POL,0.5979271717862423
2019-09-01,POL,0.6043088462956829
2019-10-01,POL,0.6058098921001913
2019-11-01,POL,0.6124834646631845
2019-12-01,POL,0.6102436359083537
2020-01-01,POL,0.6083376800038167
2020-02-01,POL,0.6114264612043682
2020-03-01,POL,0.6094281441290577
2020-04-01,POL,0.6107844605310256
2020-05-01,POL,0.6119165705477363
2020-06-01,POL,0.6166828243159197
2020-07-01,POL,0.6145478838193432
2020-08-01,POL,0.6146965845864916
2020-09-01,POL,0.6157352723757914
2020-10-01,POL,0.617650641027191
2020-11-01,POL,0.6205857123904129
2020-12-01,POL,0.622986480548981
2021-01-01,POL,0.6370520851627403
2021-02-01,POL,0.6352212638212554
2021-03-01,POL,0.633837808511148
2021-04-01,POL,0.6290534908088755
2021-05-01,POL,0.6255777727518174
2021-06-01,POL,0.6230174204811776
2021-07-01,POL,0.6184289546416804
