date,country,Relative Demand
2019-11-01,USA,0.665687472726389
2019-12-01,USA,0.6641520106955694
2020-01-01,USA,0.6691324299665559
2020-02-01,USA,0.6718732311534765
2020-03-01,USA,0.6726099382493076
2020-04-01,USA,0.6760279828863301
2020-05-01,USA,0.6801066973512715
2020-06-01,USA,0.6823891046314228
2020-07-01,USA,0.6830869609309642
2020-08-01,USA,0.6828442836683046
2020-09-01,USA,0.6833449955651122
2020-10-01,USA,0.6855917156412535
2020-11-01,USA,0.6864216532185181
2020-12-01,USA,0.6816084189355
2021-01-01,USA,0.6785015976546391
2021-02-01,USA,0.6766452656922319
2021-03-01,USA,0.675006813331707
2021-04-01,USA,0.6810455651010786
2021-05-01,USA,0.6821257543260667
2021-06-01,USA,0.6803525353587665
2021-07-01,USA,0.6766183177605367
2021-08-01,USA,0.6725767689770049
2021-09-01,USA,0.6727668198999581
2021-10-01,USA,0.6727668198999581
2021-11-01,USA,0.6727668198999581
2021-12-01,USA,0.6654060340535145
2022-01-01,USA,0.6606621832766371
2022-02-01,USA,0.6602887200973476
2022-03-01,USA,0.6560174125136307
2022-04-01,USA,0.655183302834865
2022-05-01,USA,0.6554239666300685
2022-06-01,USA,0.6575963672112848
2022-07-01,USA,0.6587393401016034
2017-12-01,DEU,0.6177388163434765
2018-01-01,DEU,0.6217715435005605
2018-02-01,DEU,0.6239280354138764
2018-03-01,DEU,0.6244178139992469
2018-04-01,DEU,0.6213736160867093
2018-05-01,DEU,0.6155911408333151
2018-06-01,DEU,0.6167217269924303
2018-07-01,DEU,0.616211954773084
2018-08-01,DEU,0.6138377767868679
2018-09-01,DEU,0.6129103402958292
2018-10-01,DEU,0.6088557841467321
2018-11-01,DEU,0.613630246690094
2018-12-01,DEU,0.6262950386696337
2019-01-01,DEU,0.6336686402088666
2019-02-01,DEU,0.6336861760473892
2019-03-01,DEU,0.6348271548824391
2019-04-01,DEU,0.6405819307766086
2019-05-01,DEU,0.6475318196941157
2019-06-01,DEU,0.6551810136364966
2019-07-01,DEU,0.6635625500851694
2019-08-01,DEU,0.6715869452649587
2019-09-01,DEU,0.6775032049780613
2019-10-01,DEU,0.6768903447278638
2019-11-01,DEU,0.6766901443605156
2019-12-01,DEU,0.6896210103365296
2020-01-01,DEU,0.7015851584975986
2020-02-01,DEU,0.6966503126070377
2020-03-01,DEU,0.69696655398057
2020-04-01,DEU,0.6887646667619586
2020-05-01,DEU,0.6864999169371718
2020-06-01,DEU,0.6818713228689914
2020-07-01,DEU,0.6802336849817936
2020-08-01,DEU,0.6830332083699548
2020-09-01,DEU,0.6871558002858682
2020-10-01,DEU,0.6984368623308397
2020-11-01,DEU,0.70831304813932
2020-12-01,DEU,0.7175767737110398
2021-01-01,DEU,0.7225567023289967
2021-02-01,DEU,0.7236777944382737
2021-03-01,DEU,0.7262069079264735
2021-04-01,DEU,0.7266367753062443
2021-05-01,DEU,0.7266987851783302
2021-06-01,DEU,0.7279076569022456
2021-07-01,DEU,0.7286069443964129
2021-08-01,DEU,0.7233051004493979
2021-09-01,DEU,0.7225424533560247
2021-10-01,DEU,0.7223784258104469
2021-11-01,DEU,0.7216913201137045
2021-12-01,DEU,0.7216913201137045
2022-01-01,DEU,0.7228250425290627
2022-02-01,DEU,0.7204232652112801
2022-03-01,DEU,0.7219757766034082
2022-04-01,DEU,0.7253206548458425
2022-05-01,DEU,0.7238750546855244
2022-06-01,DEU,0.7213172315828937
2022-07-01,DEU,0.7178418483343033
2017-12-01,GBR,0.8486255567853465
2018-01-01,GBR,0.8486128959198148
2018-02-01,GBR,0.8463807789406229
2018-03-01,GBR,0.8464693078060763
2018-04-01,GBR,0.8491604854183993
2018-05-01,GBR,0.8490111092572876
2018-06-01,GBR,0.8503260972584763
2018-07-01,GBR,0.8521429664976212
2018-08-01,GBR,0.8531509393810656
2018-09-01,GBR,0.8543156790109457
2018-10-01,GBR,0.8534462865706612
2018-11-01,GBR,0.8545630781470709
2018-12-01,GBR,0.8569189645787304
2019-01-01,GBR,0.8544136881365388
2019-02-01,GBR,0.8512361670641899
2019-03-01,GBR,0.8525556337613872
2019-04-01,GBR,0.8545664377686708
2019-05-01,GBR,0.853957755303922
2019-06-01,GBR,0.8527602107092219
2019-07-01,GBR,0.8502617328846611
2019-08-01,GBR,0.848243736623463
2019-09-01,GBR,0.8457638882220886
2019-10-01,GBR,0.8426078654261543
2019-11-01,GBR,0.8414817172623793
2019-12-01,GBR,0.841219504399626
2020-01-01,GBR,0.8354236590655666
2020-02-01,GBR,0.8347275330530002
2020-03-01,GBR,0.8348351003742395
2020-04-01,GBR,0.8344957705972653
2020-05-01,GBR,0.8341751694057057
2020-06-01,GBR,0.8305981637471314
2020-07-01,GBR,0.8275400042648161
2020-08-01,GBR,0.8307043738132001
2020-09-01,GBR,0.8300622034529405
2020-10-01,GBR,0.8320976996283185
2020-11-01,GBR,0.8321661168916976
2020-12-01,GBR,0.8330940733657141
2021-01-01,GBR,0.8308797885265942
2021-02-01,GBR,0.827162192133846
2021-03-01,GBR,0.8247308703143458
2021-04-01,GBR,0.8192047367031452
2021-05-01,GBR,0.8136877047870441
2021-06-01,GBR,0.8085140025234271
2021-07-01,GBR,0.8025657326943401
2021-08-01,GBR,0.8019836297412689
2021-09-01,GBR,0.7989793356809778
2021-10-01,GBR,0.8001568458952341
2021-11-01,GBR,0.8001568458952341
2021-12-01,GBR,0.7983036146245345
2022-01-01,GBR,0.7952586499159695
2022-02-01,GBR,0.7929502357560863
2022-03-01,GBR,0.7873866251624996
2022-04-01,GBR,0.7860219666250291
2022-05-01,GBR,0.7819539727909467
2022-06-01,GBR,0.7797161708181751
2022-07-01,GBR,0.7785594402863211
2017-12-01,CAN,0.7767033939127992
2018-01-01,CAN,0.7824418343964779
2018-02-01,CAN,0.7788789995833536
2018-03-01,CAN,0.781751269094082
2018-04-01,CAN,0.7800342057451737
2018-05-01,CAN,0.7824275616717614
2018-06-01,CAN,0.7816359338912798
2018-07-01,CAN,0.7781538588231595
2018-08-01,CAN,0.777762671953096
2018-09-01,CAN,0.7775132888708103
2018-10-01,CAN,0.7779433603735064
2018-11-01,CAN,0.7745052204560913
2018-12-01,CAN,0.7722310642064628
2019-01-01,CAN,0.7629565583004798
2019-02-01,CAN,0.7639750473479575
2019-03-01,CAN,0.7635806697687234
2019-04-01,CAN,0.7674200462165578
2019-05-01,CAN,0.7666642989217549
2019-06-01,CAN,0.7644184024403944
2019-07-01,CAN,0.7677104638222765
2019-08-01,CAN,0.7772530462646834
2019-09-01,CAN,0.7897122400353884
2019-10-01,CAN,0.7936996623002145
2019-11-01,CAN,0.7935397094547592
2019-12-01,CAN,0.7890935547943896
2020-01-01,CAN,0.7939889463020364
2020-02-01,CAN,0.7943224133287085
2020-03-01,CAN,0.7883025782112982
2020-04-01,CAN,0.7839486169837291
2020-05-01,CAN,0.7801312339294545
2020-06-01,CAN,0.783127067940142
2020-07-01,CAN,0.7810275468297407
2020-08-01,CAN,0.7806277998345847
2020-09-01,CAN,0.7871583695872731
2020-10-01,CAN,0.7886945573449852
2020-11-01,CAN,0.7874749211722074
2020-12-01,CAN,0.7856585593414865
2021-01-01,CAN,0.7924113010786937
2021-02-01,CAN,0.7945978539555699
2021-03-01,CAN,0.7911777547157871
2021-04-01,CAN,0.785240821525658
2021-05-01,CAN,0.7788240908894553
2021-06-01,CAN,0.7758892057654807
2021-07-01,CAN,0.7670301359970803
2021-08-01,CAN,0.7642474578017572
2021-09-01,CAN,0.7634606828345338
2021-10-01,CAN,0.757842796280562
2021-11-01,CAN,0.7551493196951381
2021-12-01,CAN,0.7548287497870637
2022-01-01,CAN,0.753066507630959
2022-02-01,CAN,0.7490639457139592
2022-03-01,CAN,0.7477201349881387
2022-04-01,CAN,0.751277515871131
2022-05-01,CAN,0.7477216297755245
2022-06-01,CAN,0.746946437305528
2022-07-01,CAN,0.7411632327175385
2017-12-01,AUT,0.7250806466868936
2018-01-01,AUT,0.7306313425985678
2018-02-01,AUT,0.7300167074882101
2018-03-01,AUT,0.7282695269896525
2018-04-01,AUT,0.7333432128586447
2018-05-01,AUT,0.732168606836311
2018-06-01,AUT,0.7345431861346682
2018-07-01,AUT,0.7373742650629197
2018-08-01,AUT,0.7395398684888447
2018-09-01,AUT,0.7406462027555734
2018-10-01,AUT,0.7399978951053905
2018-11-01,AUT,0.7390455861073052
2018-12-01,AUT,0.7426680792067133
2019-01-01,AUT,0.748127537218766
2019-02-01,AUT,0.7467894852736527
2019-03-01,AUT,0.7513364024622841
2019-04-01,AUT,0.7518272075075718
2019-05-01,AUT,0.7509286368646907
2019-06-01,AUT,0.7566638479790996
2019-07-01,AUT,0.7614948516447542
2019-08-01,AUT,0.7606091901456551
2019-09-01,AUT,0.7618197394544105
2019-10-01,AUT,0.7616132713479117
2019-11-01,AUT,0.7645737799863369
2019-12-01,AUT,0.7602711194373211
2020-01-01,AUT,0.7595152042126049
2020-02-01,AUT,0.7647442300380135
2020-03-01,AUT,0.76584944995967
2020-04-01,AUT,0.7657731195173006
2020-05-01,AUT,0.7691177549716997
2020-06-01,AUT,0.7698239306064235
2020-07-01,AUT,0.7710622406835884
2020-08-01,AUT,0.7678614410955362
2020-09-01,AUT,0.7662161220898112
2020-10-01,AUT,0.7628123757062056
2020-11-01,AUT,0.7579889691123346
2020-12-01,AUT,0.7539211447925193
2021-01-01,AUT,0.7591976885893307
2021-02-01,AUT,0.7549593070622036
2021-03-01,AUT,0.7540887702395923
2021-04-01,AUT,0.7487824113667025
2021-05-01,AUT,0.7440131225143862
2021-06-01,AUT,0.7374331414238626
2021-07-01,AUT,0.7325085670711624
2021-08-01,AUT,0.7279745828251399
2021-09-01,AUT,0.7240418857914355
2021-10-01,AUT,0.7212767200405904
2021-11-01,AUT,0.7156528781008361
2021-12-01,AUT,0.7171233795258188
2022-01-01,AUT,0.7173231190137599
2022-02-01,AUT,0.7115716264121181
2022-03-01,AUT,0.7100164755815767
2022-04-01,AUT,0.7121294224592682
2022-05-01,AUT,0.7053290506551743
2022-06-01,AUT,0.7002477566371321
2022-07-01,AUT,0.692540169477865
2017-12-01,AUS,0.7316918497557328
2018-01-01,AUS,0.7388834733098277
2018-02-01,AUS,0.7413758915760974
2018-03-01,AUS,0.7410452233448128
2018-04-01,AUS,0.7402095930152711
2018-05-01,AUS,0.7422908210671103
2018-06-01,AUS,0.7434819377689631
2018-07-01,AUS,0.7425968048643168
2018-08-01,AUS,0.7404626847988032
2018-09-01,AUS,0.7434199316004352
2018-10-01,AUS,0.7447788784647318
2018-11-01,AUS,0.7434769914166572
2018-12-01,AUS,0.7435269012196107
2019-01-01,AUS,0.7468671924814725
2019-02-01,AUS,0.7518133784343117
2019-03-01,AUS,0.7508845868431174
2019-04-01,AUS,0.7450301836503228
2019-05-01,AUS,0.747002627847146
2019-06-01,AUS,0.7497476139944306
2019-07-01,AUS,0.7510333199989054
2019-08-01,AUS,0.7511717901836178
2019-09-01,AUS,0.7510401411674761
2019-10-01,AUS,0.7501594710157685
2019-11-01,AUS,0.7576502587018942
2019-12-01,AUS,0.7631596755804181
2020-01-01,AUS,0.7616384216759446
2020-02-01,AUS,0.7615238252880596
2020-03-01,AUS,0.7568281576132961
2020-04-01,AUS,0.7519093455021054
2020-05-01,AUS,0.746304381418425
2020-06-01,AUS,0.7448655526885489
2020-07-01,AUS,0.7510949486508213
2020-08-01,AUS,0.751364372403101
2020-09-01,AUS,0.7518494552871366
2020-10-01,AUS,0.7521958031710316
2020-11-01,AUS,0.7525777590614143
2020-12-01,AUS,0.7462739445830706
2021-01-01,AUS,0.7676892791910971
2021-02-01,AUS,0.7464129575500952
2021-03-01,AUS,0.7269210147749452
2021-04-01,AUS,0.7127191067505283
2021-05-01,AUS,0.7044592500120794
2021-06-01,AUS,0.6949137977659731
2021-07-01,AUS,0.6866455954096065
2021-08-01,AUS,0.6837938745082255
2021-09-01,AUS,0.6809138841846177
2021-10-01,AUS,0.6742285371982849
2021-11-01,AUS,0.6627720317046198
2021-12-01,AUS,0.6632791306835741
2022-01-01,AUS,0.6578543347000899
2022-02-01,AUS,0.6560034922323628
2022-03-01,AUS,0.6452810807832544
2022-04-01,AUS,0.6409760270761347
2022-05-01,AUS,0.6308840606189432
2022-06-01,AUS,0.6244926730386493
2022-07-01,AUS,0.6180923815003498
2017-12-01,BRA,0.9140222948035115
2018-01-01,BRA,0.923907915675875
2018-02-01,BRA,0.9239407151265518
2018-03-01,BRA,0.9273811450405023
2018-04-01,BRA,0.9265563313649559
2018-05-01,BRA,0.9225238384791293
2018-06-01,BRA,0.9218841139813649
2018-07-01,BRA,0.9268047233036112
2018-08-01,BRA,0.9334471081856179
2018-09-01,BRA,0.9403097543457429
2018-10-01,BRA,0.9356562607817235
2018-11-01,BRA,0.9342753171554398
2018-12-01,BRA,0.9333404201739646
2019-01-01,BRA,0.9382443251867183
2019-02-01,BRA,0.9464941357213654
2019-03-01,BRA,0.9561493127429213
2019-04-01,BRA,0.9655251464575247
2019-05-01,BRA,0.976711677738749
2019-06-01,BRA,0.9767714882191778
2019-07-01,BRA,0.9799691091403472
2019-08-01,BRA,0.9879042959989968
2019-09-01,BRA,0.9958510448483415
2019-10-01,BRA,0.9999790254231192
2019-11-01,BRA,1
2019-12-01,BRA,0.9961683545808807
2020-01-01,BRA,0.9904598531039652
2020-02-01,BRA,0.9877594997739356
2020-03-01,BRA,0.9844045853140406
2020-04-01,BRA,0.9765162387087796
2020-05-01,BRA,0.9688047355455336
2020-06-01,BRA,0.9662792087107887
2020-07-01,BRA,0.9658120937571586
2020-08-01,BRA,0.975034754619025
2020-09-01,BRA,0.9829419660432474
2020-10-01,BRA,0.9832638281067072
2020-11-01,BRA,0.9810491026215804
2020-12-01,BRA,0.9737423725704992
2021-01-01,BRA,0.983660103546343
2021-02-01,BRA,0.974496747498541
2021-03-01,BRA,0.9643091821990216
2021-04-01,BRA,0.9567376580016969
2021-05-01,BRA,0.9656853691806659
2021-06-01,BRA,0.9555334019753007
2021-07-01,BRA,0.9616664693575687
2021-08-01,BRA,0.9509425039770958
2021-09-01,BRA,0.9442902384658447
2021-10-01,BRA,0.9444689801165254
2021-11-01,BRA,0.9351925944922328
2021-12-01,BRA,0.9316549149668425
2022-01-01,BRA,0.9256755093698215
2022-02-01,BRA,0.9278332268088632
2022-03-01,BRA,0.9247698053574589
2022-04-01,BRA,0.9165748432272266
2022-05-01,BRA,0.9177537977661306
2022-06-01,BRA,0.9109842561550087
2022-07-01,BRA,0.897977776378899
2017-12-01,FRA,0.6263813613034693
2018-01-01,FRA,0.6178042776323793
2018-02-01,FRA,0.607410126033336
2018-03-01,FRA,0.5971198409886349
2018-04-01,FRA,0.5860679543349427
2018-05-01,FRA,0.5758622649389218
2018-06-01,FRA,0.5638637797067094
2018-07-01,FRA,0.5544481811573965
2018-08-01,FRA,0.5522988161614643
2018-09-01,FRA,0.5537901393618967
2018-10-01,FRA,0.5515371260661739
2018-11-01,FRA,0.5441335078593822
2018-12-01,FRA,0.5358785508142553
2019-01-01,FRA,0.5401222746767138
2019-02-01,FRA,0.555982230425073
2019-03-01,FRA,0.56981551312827
2019-04-01,FRA,0.5806505752010679
2019-05-01,FRA,0.5925330229843303
2019-06-01,FRA,0.5990213101210423
2019-07-01,FRA,0.6020434084331026
2019-08-01,FRA,0.6061307148054156
2019-09-01,FRA,0.6117891071484757
2019-10-01,FRA,0.6147955410751547
2019-11-01,FRA,0.6138121129271322
2019-12-01,FRA,0.61655022862426
2020-01-01,FRA,0.6172973556048887
2020-02-01,FRA,0.6196199021998094
2020-03-01,FRA,0.6229668569952572
2020-04-01,FRA,0.6236190400287975
2020-05-01,FRA,0.6241589973942575
2020-06-01,FRA,0.6272448093142713
2020-07-01,FRA,0.6228591316979813
2020-08-01,FRA,0.6317768687586274
2020-09-01,FRA,0.6350699549491959
2020-10-01,FRA,0.6402884577206502
2020-11-01,FRA,0.6383904989405302
2020-12-01,FRA,0.6338388564823199
2021-01-01,FRA,0.6398720871409657
2021-02-01,FRA,0.6336378907553473
2021-03-01,FRA,0.6314873489729302
2021-04-01,FRA,0.6253538920479177
2021-05-01,FRA,0.6202304055346313
2021-06-01,FRA,0.6195510139396888
2021-07-01,FRA,0.614025478386504
2021-08-01,FRA,0.6128456815959726
2021-09-01,FRA,0.6129732185544927
2021-10-01,FRA,0.6117235677496615
2021-11-01,FRA,0.6129863540303838
2021-12-01,FRA,0.6100850774758362
2022-01-01,FRA,0.6089992890863127
2022-02-01,FRA,0.6071852442728325
2022-03-01,FRA,0.606968244128911
2022-04-01,FRA,0.6013647078355041
2022-05-01,FRA,0.5956539448809978
2022-06-01,FRA,0.5880436022067375
2022-07-01,FRA,0.5895670054043191
2017-12-01,IND,0.8807150734281506
2018-01-01,IND,0.8829402814736461
2018-02-01,IND,0.8921121153510122
2018-03-01,IND,0.8916871599762141
2018-04-01,IND,0.893712416856822
2018-05-01,IND,0.8891881214195694
2018-06-01,IND,0.8889898955400585
2018-07-01,IND,0.8889068524690419
2018-08-01,IND,0.8940425256083571
2018-09-01,IND,0.8984157899950448
2018-10-01,IND,0.9039419074822475
2018-11-01,IND,0.9101520652806747
2018-12-01,IND,0.9147606712650936
2019-01-01,IND,0.9181070285567001
2019-02-01,IND,0.9246224207688482
2019-03-01,IND,0.9287027557448829
2019-04-01,IND,0.9264655476958678
2019-05-01,IND,0.928369404947049
2019-06-01,IND,0.9320203404631915
2019-07-01,IND,0.9264482916713183
2019-08-01,IND,0.9243080887674517
2019-09-01,IND,0.9219878187437985
2019-10-01,IND,0.9245773765612815
2019-11-01,IND,0.9239516430519914
2019-12-01,IND,0.9197389342036458
2020-01-01,IND,0.9115680755421116
2020-02-01,IND,0.9044707587718384
2020-03-01,IND,0.8976818821776442
2020-04-01,IND,0.9018074716065823
2020-05-01,IND,0.8928825042994588
2020-06-01,IND,0.896833769853888
2020-07-01,IND,0.9063273245903762
2020-08-01,IND,0.9030676717328824
2020-09-01,IND,0.8961795836742168
2020-10-01,IND,0.8994952718239333
2020-11-01,IND,0.9075460693212674
2020-12-01,IND,0.9067841092943866
2021-01-01,IND,0.9126401752365075
2021-02-01,IND,0.9113664825409564
2021-03-01,IND,0.9062864433965954
2021-04-01,IND,0.9052124489798906
2021-05-01,IND,0.9121546817810148
2021-06-01,IND,0.9102094424266414
2021-07-01,IND,0.9107252751302789
2021-08-01,IND,0.9098891229790581
2021-09-01,IND,0.9097528279265978
2021-10-01,IND,0.9059290289077535
2021-11-01,IND,0.9084358996768371
2021-12-01,IND,0.9064909273000917
2022-01-01,IND,0.903264852066896
2022-02-01,IND,0.8968683732004238
2022-03-01,IND,0.8861939112103029
2022-04-01,IND,0.8810223612330491
2022-05-01,IND,0.8738609003771132
2022-06-01,IND,0.8699081431435587
2022-07-01,IND,0.8767144907594743
2017-12-01,ITA,0.7346897570914622
2018-01-01,ITA,0.7488511091176245
2018-02-01,ITA,0.7653105024096192
2018-03-01,ITA,0.7787787086553722
2018-04-01,ITA,0.7940703961834268
2018-05-01,ITA,0.8004958819392186
2018-06-01,ITA,0.8032290679461783
2018-07-01,ITA,0.8062865526710391
2018-08-01,ITA,0.8138179879538728
2018-09-01,ITA,0.814523581962511
2018-10-01,ITA,0.8132080115324531
2018-11-01,ITA,0.809568804896868
2018-12-01,ITA,0.8117533411795902
2019-01-01,ITA,0.7972126888197495
2019-02-01,ITA,0.7827589678863611
2019-03-01,ITA,0.7813044106195842
2019-04-01,ITA,0.7829190424415061
2019-05-01,ITA,0.768401911945674
2019-06-01,ITA,0.771194477406794
2019-07-01,ITA,0.7446940066105215
2019-08-01,ITA,0.7329990213476689
2019-09-01,ITA,0.7276446005071129
2019-10-01,ITA,0.707808563825084
2019-11-01,ITA,0.7064551916709165
2019-12-01,ITA,0.7188933460996515
2020-01-01,ITA,0.7181797496114222
2020-02-01,ITA,0.7293625770087175
2020-03-01,ITA,0.7371483062086983
2020-04-01,ITA,0.7383921827546845
2020-05-01,ITA,0.7464157860941162
2020-06-01,ITA,0.7485559855279807
2020-07-01,ITA,0.7243241152311216
2020-08-01,ITA,0.7115096419451282
2020-09-01,ITA,0.6828869725846257
2020-10-01,ITA,0.6517971970678634
2020-11-01,ITA,0.6645763334105774
2020-12-01,ITA,0.6757865751244274
2021-01-01,ITA,0.6757865751244274
2021-02-01,ITA,0.6707043630284836
2021-03-01,ITA,0.6618578806048852
2021-04-01,ITA,0.6410772040753079
2021-05-01,ITA,0.650249381588891
2021-06-01,ITA,0.649328187374732
2021-07-01,ITA,0.6390133122195476
2021-08-01,ITA,0.6337583837854702
2021-09-01,ITA,0.6189003639632914
2021-10-01,ITA,0.5974951923837155
2021-11-01,ITA,0.606487121981381
2021-12-01,ITA,0.5743033201208697
2022-01-01,ITA,0.5854124442267772
2022-02-01,ITA,0.581891332716372
2022-03-01,ITA,0.5700592217152953
2022-04-01,ITA,0.5819983236014599
2022-05-01,ITA,0.5946941365709958
2022-06-01,ITA,0.591139774731419
2022-07-01,ITA,0.5805141075800339
2017-12-01,NLD,0.6914255748375369
2018-01-01,NLD,0.6856369380166822
2018-02-01,NLD,0.6901027742058085
2018-03-01,NLD,0.6860947129316639
2018-04-01,NLD,0.6843448452549568
2018-05-01,NLD,0.6894914611533931
2018-06-01,NLD,0.7147757472926579
2018-07-01,NLD,0.7267756230264814
2018-08-01,NLD,0.7405894714529055
2018-09-01,NLD,0.7611243108449457
2018-10-01,NLD,0.7714714432281385
2018-11-01,NLD,0.7750048695995339
2018-12-01,NLD,0.7782548129889973
2019-01-01,NLD,0.7752067154217894
2019-02-01,NLD,0.7762168476235854
2019-03-01,NLD,0.7710241034409181
2019-04-01,NLD,0.7674578282631997
2019-05-01,NLD,0.7649164451472285
2019-06-01,NLD,0.7621027120749123
2019-07-01,NLD,0.7702800541898476
2019-08-01,NLD,0.7633940280040993
2019-09-01,NLD,0.7602514738490186
2019-10-01,NLD,0.7587019615738306
2019-11-01,NLD,0.757433436835784
2019-12-01,NLD,0.7628047700933743
2020-01-01,NLD,0.7645058151400134
2020-02-01,NLD,0.7633990472521701
2020-03-01,NLD,0.7787904862487042
2020-04-01,NLD,0.780707201218077
2020-05-01,NLD,0.7818051302044603
2020-06-01,NLD,0.7814167675823297
2020-07-01,NLD,0.7907625431676072
2020-08-01,NLD,0.7987190585415189
2020-09-01,NLD,0.8267517862526833
2020-10-01,NLD,0.8299066961278455
2020-11-01,NLD,0.8331712116650959
2020-12-01,NLD,0.8252806891144414
2021-01-01,NLD,0.831641222799205
2021-02-01,NLD,0.8250128050333965
2021-03-01,NLD,0.8148489299913825
2021-04-01,NLD,0.8110165389877726
2021-05-01,NLD,0.8029982154894683
2021-06-01,NLD,0.7920607025378736
2021-07-01,NLD,0.7902530296421051
2021-08-01,NLD,0.7845553434364276
2021-09-01,NLD,0.7795781190228577
2021-10-01,NLD,0.7696889974985945
2021-11-01,NLD,0.7625033433964009
2021-12-01,NLD,0.7536795879081153
2022-01-01,NLD,0.7492750459869227
2022-02-01,NLD,0.7453724696679697
2022-03-01,NLD,0.7363124518796037
2022-04-01,NLD,0.73117325275066
2022-05-01,NLD,0.7237383069467649
2022-06-01,NLD,0.7232010621825448
2022-07-01,NLD,0.71876936424124
2017-12-01,POL,0.8719011384640026
2018-01-01,POL,0.8775499639526255
2018-02-01,POL,0.8777583496340429
2018-03-01,POL,0.8911325633621382
2018-04-01,POL,0.8831553589132258
2018-05-01,POL,0.8898723589661676
2018-06-01,POL,0.8813490505260355
2018-07-01,POL,0.8826743997475743
2018-08-01,POL,0.883657300437576
2018-09-01,POL,0.8941805927634416
2018-10-01,POL,0.8988310184528306
2018-11-01,POL,0.9015188304765162
2018-12-01,POL,0.9059000624777741
2019-01-01,POL,0.9025548096888901
2019-02-01,POL,0.9024184734775477
2019-03-01,POL,0.9012591885873036
2019-04-01,POL,0.9065959302967747
2019-05-01,POL,0.9076655043235426
2019-06-01,POL,0.9078290310762093
2019-07-01,POL,0.9084507085350765
2019-08-01,POL,0.9086959914151541
2019-09-01,POL,0.9160380557477636
2019-10-01,POL,0.9172685543233685
2019-11-01,POL,0.9219031322766443
2019-12-01,POL,0.9166324081284741
2020-01-01,POL,0.9163816585697049
2020-02-01,POL,0.9225457592848033
2020-03-01,POL,0.9178367713966494
2020-04-01,POL,0.9217673077973669
2020-05-01,POL,0.9210388755483644
2020-06-01,POL,0.9236663382824798
2020-07-01,POL,0.9246871983603496
2020-08-01,POL,0.9304539407180977
2020-09-01,POL,0.9325924370020254
2020-10-01,POL,0.9400614600505265
2020-11-01,POL,0.9458975900864874
2020-12-01,POL,0.9502521204936426
2021-01-01,POL,0.9624791754366995
2021-02-01,POL,0.9605707315588704
2021-03-01,POL,0.9568604992943639
2021-04-01,POL,0.9523430111485267
2021-05-01,POL,0.9459079189855597
2021-06-01,POL,0.9433708665575891
